code,constituency,region,usual_residents,male_no,male_per,female_no,female_per,livinginhousehold_no,livinginhousehold_per,livingcommunally_no,livingcommunally_per,density,age0to4,age0to4_per,age5to7,age5to7_per,age8to9,age8to9_per,age10to14,age10to14_per,age15,age15_per,age16to17,age16to17_per,age18to19,age18to19_per,age20to24,age20to24_per,age25to29,age25to29_per,age30to44,age30to44_per,age45to59,age45to59_per,age60to64,age60to64_per,age65to74,age65to74_per,age75to84,age75to84_per,age85to89,age85to89_per,age90andover,age90andover_per,meanage,medianage,noqualifications,level1qualifications,level2qualifications,apprenticeship,level3qualifications,level4qualificationsandabove,otherqualifications,ab,c1,c2,de,birth_uk_no,birth_uk_per,birth_ireland_no,birth_ireland_per,birth_eu_no,birth_eu_per,birth_noneuno,birth_noneu_per,ethn_white_no,ethn_white_pre,ethn_mixed_no,ethn_mixed_pre,ethn_asian_no,ethn_asian_per,ethn_black_no,ethn_black_pre,ethn_other_no,ethn_other_pre,religion_total_no,religion_total_per,christian_no,christian_per,buddhist_no,buddhist_per,hindu_no,hindu_per,jewish_no,jewish_per,muslim_no,muslin_per,sikh_no,sikh_per,other_rel_no,other_rel_per,no_rel_no,no_rel_per,rel_dk_no,rel_dk_per,mainlang_english,notenglish_speakverywell,notenglish_speakwell,notenglish_speakwell_vwell,notenglish_notspeakwell,notenglish_notspeak,mar_single_no,mar_single_per,mar_married_no,mar_married_per,mar_civilpartnership_no,mar_civilpartnership_per,mar_separated_no,mar_separated_per,mar_divorced,mar_divorced_per,mar_widowed_no,mar_widowed_per,livingincouple_no,livingincouple_per,livingalone_no,livingalone_per,verygoodhealth,goodhealth,fairhealth,badhealth,verybadhealth,disabilitybenefit_anydisabling,incomesupport_peopleclaimingb,incomesupport_averageweeklypa,jsa_total,total_esa,incapacity_peopleclaimingbenef,incapacity_averageweeklypaymen,uc_notinemploymentmarch17,uc_inemploymentmarch17,uc_totalmarch17,housingbenefit_meanofweeklya,housingbenefitclaimantsnov1,agricultureforestryfishing,miningquarryingutilitiesb,manufacturingc_per,constructionf_per,motortradespartg_per,wholesalepartg_per,retailpartg_per,transportstorageincpostal,accommodationfoodservicesi,informationcommunicationj_,financialinsurancek_per,propertyl_per,professionalscientifictechn,businessadministrationsuppor,publicadministrationdefence,educationp_per,healthq_per,artsentertainmentrecreation,totalemployees,employees_pub,employees_priv,numberofjobs,medianannualgrosspay,annualpercentagechangemedia,meanannualgrosspay,annualpercentagechangemean,cmdi,cmdid
W07000066,Carmarthen West & Pembrokeshire South,Wales,77338,37680,48.700001,39658,51.299999,75736,97.900002,1602,2.0999999,0.80000001,4098,5.3000002,2449,3.2,1521,2,4434,5.6999998,938,1.2,1991,2.5999999,1966,2.5,4621,6,3785,4.9000001,12749,16.5,15873,20.5,5983,7.6999998,8852,11.4,5687,7.4000001,1563,2,828,1.1,43,45,15979,8368,10514,2559,7729,15960,2789,3699,6164,6061,6358,73673,95.300003,417,0.5,1474,1.9,1774,2.3,75711,97.900002,507,0.69999999,823,1.1,123,0.2,174,0.2,51560,66.699997,50408,65.199997,226,0.30000001,153,0.2,41,0.1,280,0.40000001,35,0,417,0.5,19611,25.4,6167,8,73430,632,502,,255,51,18896,29.6,31544,49.400002,67,0.1,1326,2.0999999,6450,10.1,5615,8.8000002,37179,59.700001,25148,40.299999,34726,24947,12135,4176,1354,3450,780,73.230003,690,3150,210,87.480003,271,135,407,74.360001,5139,0.1,1.3,6.6999998,4.4000001,1.5,2.4000001,13.3,3,14.8,0.69999999,0.89999998,1,3.7,3,6.6999998,8.8999996,20.700001,6.6999998,33826,9753,24073,23000,17548,-2,21171,-2.2,1006.2866,5.7444725
E14000621,Carshalton & Wallington,London,95322,46086,48.299999,49236,51.700001,94798,99.5,524,0.5,37.400002,6645,7,3699,3.9000001,2237,2.3,6199,6.5,1300,1.4,2767,2.9000001,2162,2.3,5600,5.9000001,6476,6.8000002,21900,23,18798,19.700001,5044,5.3000002,6522,6.8000002,4300,4.5,1120,1.2,553,0.60000002,37.400002,37,15147,11388,12542,2182,9042,20503,4438,6336,10718,6761,6112,78409,82.300003,1078,1.1,3403,3.5999999,12432,13,74914,78.599998,3819,4,9774,10.3,5823,6.0999999,992,1,64203,67.400002,55803,58.5,605,0.60000002,3666,3.8,160,0.2,3413,3.5999999,139,0.1,417,0.40000001,24623,25.799999,6496,6.8000002,83287,3804,3079,,980,129,27093,36,34912,46.400002,147,0.2,2156,2.9000001,6542,8.6999998,4392,5.8000002,42423,56.799999,32304,43.200001,45652,34140,11426,3187,917,3670,810,73.230003,280,2640,140,86.360001,2469,1445,3915,119.32,5801,0,0.40000001,3.4000001,5.9000001,2.7,5.9000001,7.5999999,10.1,3.4000001,3,0.80000001,1.5,5,15.1,1.3,11.7,20.1,4.1999998,29798,6650,23148,35000,25929,3.5,30025,4.1999998,17938.814,5.9187489
E14000622,Castle Point,East,88011,42907,48.799999,45104,51.200001,87385,99.300003,626,0.69999999,19.5,4173,4.6999998,2643,3,1752,2,5188,5.9000001,1113,1.3,2317,2.5999999,2047,2.3,4740,5.4000001,4212,4.8000002,15612,17.700001,18077,20.5,7136,8.1000004,10485,11.9,6202,7,1532,1.7,782,0.89999998,43.200001,45,21885,13177,12997,3393,7780,10693,3217,3973,8129,6614,5345,84864,96.400002,491,0.60000002,782,0.89999998,1874,2.0999999,85273,96.900002,911,1,1012,1.1,661,0.80000001,154,0.2,57764,65.599998,56372,64.099998,214,0.2,269,0.30000001,183,0.2,378,0.40000001,38,0,310,0.40000001,23967,27.200001,6280,7.0999999,84711,391,278,,142,31,20020,27.4,38843,53.099998,67,0.1,1709,2.3,6357,8.6999998,6146,8.3999996,45623,62.900002,26896,37.099998,38280,31786,12963,3873,1109,3410,690,72.629997,400,2490,140,85.760002,288,168,452,104.5,4120,0,0.2,6.1999998,8.6999998,4,3,14.9,4,6.1999998,2.2,1.2,1.2,6.1999998,9.8999996,2.5,12.4,11.1,5,20182,2749,17433,27000,21281,,26703,0.69999999,18924.66,6.2957473
W07000064,Ceredigion,Wales,75922,37793,49.799999,38129,50.200001,71444,94.099998,4478,5.9000001,0.40000001,3472,4.5999999,2015,2.7,1331,1.8,3642,4.8000002,770,1,1607,2.0999999,4255,5.5999999,8191,10.8,3614,4.8000002,11283,14.9,14463,19,5574,7.3000002,8418,11.1,5151,6.8000002,1406,1.9,730,1,41.700001,42,12824,6811,9676,2094,12451,18064,2772,4128,6745,5506,4707,71352,94,336,0.40000001,1944,2.5999999,2290,3,73443,96.699997,736,1,1099,1.4,266,0.40000001,378,0.5,45890,60.400002,43981,57.900002,355,0.5,197,0.30000001,64,0.1,521,0.69999999,30,0,742,1,23329,30.700001,6703,8.8000002,71651,1186,724,,218,68,25047,38.700001,27711,42.799999,113,0.2,1218,1.9,5525,8.5,5078,7.8000002,33538,55.700001,26680,44.299999,35796,24369,10946,3660,1151,3040,480,77.57,360,2870,150,89.730003,148,108,256,80.730003,4184,0.80000001,0.80000001,5.5999999,4.6999998,2.5999999,1.9,11.2,3.3,11.2,0.80000001,0.80000001,1.5,4.6999998,1.3,7.4000001,22.299999,14.9,5.5999999,26871,6916,19955,23000,20077,4,22669,5.6999998,1142.157,6.5231819
E14000625,Charnwood,East Midlands,94748,46234,48.799999,48514,51.200001,93801,99,947,1,5.5,5156,5.4000001,3054,3.2,1957,2.0999999,5643,6,1208,1.3,2710,2.9000001,2189,2.3,4865,5.0999999,4849,5.0999999,18044,19,20161,21.299999,6602,7,9644,10.2,6407,6.8000002,1493,1.6,766,0.80000001,41.799999,43,17517,10626,12134,4255,9478,20430,3290,6716,8917,6619,4970,87486,92.300003,469,0.5,1220,1.3,5573,5.9000001,83729,88.400002,1403,1.5,8714,9.1999998,535,0.60000002,367,0.40000001,63519,67,54914,58,161,0.2,5870,6.1999998,34,0,769,0.80000001,1442,1.5,329,0.30000001,25266,26.700001,5963,6.3000002,87948,1866,1176,,533,133,21583,27.799999,42071,54.099998,137,0.2,1807,2.3,6333,8.1000004,5799,7.5,49973,65.099998,26841,34.900002,44661,34327,12009,2964,787,2760,520,66.540001,230,2160,120,84.910004,133,120,256,77.18,2962,0.1,2.2,19.1,7.1999998,1.1,4,9.6000004,4,6.4000001,1.4,1,0.60000002,7.1999998,4.8000002,11.2,8,9.6000004,4,31333,6250,25084,34000,21436,-5.5999999,24287,-7,23876.707,7.7469392
E14000626,Chatham & Aylesford,South East,97281,47860,49.200001,49421,50.799999,96712,99.400002,569,0.60000002,15.8,6804,7,3730,3.8,2286,2.3,6335,6.5,1322,1.4,2800,2.9000001,2536,2.5999999,6495,6.6999998,6705,6.9000001,20854,21.4,18863,19.4,5515,5.6999998,7504,7.6999998,4100,4.1999998,959,1,473,0.5,37.299999,37,18558,13313,14138,3426,9408,13892,4069,4809,9422,7806,8507,87923,90.400002,538,0.60000002,3621,3.7,5199,5.3000002,89045,91.5,1725,1.8,3585,3.7,2379,2.4000001,547,0.60000002,61642,63.400002,57778,59.400002,286,0.30000001,698,0.69999999,64,0.1,1554,1.6,908,0.89999998,354,0.40000001,28958,29.799999,6681,6.9000001,88284,1823,1802,,1007,212,26256,34.200001,35696,46.5,134,0.2,2414,3.0999999,7632,9.8999996,4672,6.0999999,45677,59.900002,30558,40.099998,44822,35218,12428,3720,1093,4640,1430,72.779999,940,3610,160,86.230003,337,204,535,107.11,7648,0.40000001,4.5,7.1999998,6.3000002,3.5999999,9,12.6,10.8,3.5999999,1.8,0.89999998,1.3,3.2,8.1000004,1.4,10.8,10.8,5.4000001,27853,3511,24342,30000,22585,-3.0999999,25504,1.6,15620.047,5.1623855
E14000627,Cheadle,North West,91023,44184,48.5,46839,51.5,90389,99.300003,634,0.69999999,23.1,4866,5.3000002,3141,3.5,1993,2.2,5586,6.0999999,1167,1.3,2533,2.8,1868,2.0999999,4307,4.6999998,4012,4.4000001,16995,18.700001,19663,21.6,6202,6.8000002,9559,10.5,6683,7.3000002,1632,1.8,816,0.89999998,42.400002,44,11826,8758,11744,2771,9000,27224,2947,9011,8716,3918,3543,83302,91.5,798,0.89999998,1271,1.4,5652,6.1999998,80942,88.900002,1603,1.8,7041,7.6999998,547,0.60000002,890,1,66285,72.800003,58294,64,280,0.30000001,1007,1.1,1131,1.2,4952,5.4000001,223,0.2,398,0.40000001,18980,20.9,5758,6.3000002,84755,1720,1153,,454,102,19710,26.5,41049,55.299999,87,0.1,1607,2.2,5840,7.9000001,5977,8,46315,62.900002,27344,37.099998,46185,29677,11141,3154,866,3040,340,73.360001,280,2110,70,83.690002,313,185,497,90.379997,2554,0,0.1,5.5,4.3000002,0.5,6.0999999,9.8000002,1.2,4.9000001,3.7,3.7,2,9.8000002,6.0999999,0.40000001,9.8000002,22.1,7.4000001,40808,7598,33210,33000,25128,1.2,32373,3.5,24691.063,7.9736614
E14000628,Chelmsford,East,105424,51996,49.299999,53428,50.700001,104290,98.900002,1134,1.1,24.9,6857,6.5,3727,3.5,2283,2.2,5953,5.5999999,1199,1.1,2703,2.5999999,2384,2.3,6562,6.1999998,7714,7.3000002,23649,22.4,20178,19.1,6099,5.8000002,8190,7.8000002,5566,5.3000002,1554,1.5,806,0.80000001,38.900002,38,15544,12703,14511,2948,10777,25300,3622,9585,11664,6139,6031,95825,90.900002,826,0.80000001,2590,2.5,6183,5.9000001,97345,92.300003,1929,1.8,4008,3.8,1693,1.6,449,0.40000001,66785,63.299999,63100,59.900002,387,0.40000001,964,0.89999998,206,0.2,1623,1.5,133,0.1,372,0.40000001,31253,29.6,7386,7,97384,2022,1292,,458,75,28960,33.900002,41444,48.5,152,0.2,1910,2.2,7771,9.1000004,5168,6.0999999,51485,61.099998,32822,38.900002,53123,36510,11958,2993,840,3210,850,70.190002,630,2750,130,86.43,231,208,436,104.15,5861,0,0.2,4.5,4.5,3.2,3.2,12.7,4.0999999,5.5,4.5,5.5,1.6,7.3000002,6.4000001,7.3000002,8.1999998,14.5,5.5,55021,11917,43104,39000,25209,-2.0999999,35895,3,22400.947,7.3032613
E14000629,Chelsea & Fulham,London,105697,51007,48.299999,54690,51.700001,104633,99,1064,1,127.6,6699,6.3000002,3255,3.0999999,1786,1.7,4025,3.8,723,0.69999999,1376,1.3,1727,1.6,8506,8,13603,12.9,30060,28.4,16989,16.1,4720,4.5,6718,6.4000001,3847,3.5999999,1048,1,615,0.60000002,36.799999,34,9223,5205,7305,805,9117,47900,9654,18690,13743,2999,5335,59858,56.599998,2226,2.0999999,15480,14.6,28133,26.6,81727,77.300003,5043,4.8000002,7850,7.4000001,6276,5.9000001,4801,4.5,74589,70.599998,63333,59.900002,1105,1,880,0.80000001,1421,1.3,7237,6.8000002,182,0.2,431,0.40000001,21696,20.5,9412,8.8999996,78760,13991,6829,,1648,221,44753,50.200001,30588,34.299999,536,0.60000002,2276,2.5999999,7186,8.1000004,3870,4.3000002,38030,43.099998,50116,56.900002,63166,29155,9047,3228,1101,2920,700,69.480003,710,2990,170,87.089996,733,320,1054,141.16,8413,0,0.60000002,1,2.2,0.40000001,3,15,1.3,13.5,4.5,1.5,3.7,12,9,1,6,18,7.5,66796,12139,54657,26000,39919,,76299,7.5,16696.584,5.6271644
E14000630,Cheltenham,South West,104867,51251,48.900002,53616,51.099998,101354,96.699997,3513,3.3,28.200001,5892,5.5999999,3186,3,2024,1.9,5678,5.4000001,1242,1.2,2632,2.5,3120,3,8608,8.1999998,8644,8.1999998,22051,21,19179,18.299999,5522,5.3000002,8261,7.9000001,5843,5.5999999,1937,1.8,1048,1,39.099998,37,14197,9717,12363,2612,12115,31892,3949,10263,11936,5526,7005,92855,88.5,764,0.69999999,4574,4.4000001,6674,6.4000001,98753,94.199997,1762,1.7,3338,3.2,681,0.60000002,333,0.30000001,63883,60.900002,60902,58.099998,485,0.5,749,0.69999999,149,0.1,984,0.89999998,138,0.1,476,0.5,32989,31.5,7995,7.5999999,95793,2367,2255,,744,96,34632,39.900002,36040,41.5,223,0.30000001,2075,2.4000001,8087,9.3000002,5788,6.6999998,46574,55.400002,37468,44.599998,52680,35794,12200,3307,886,3120,740,71.239998,460,3270,140,86.889999,282,186,471,90.169998,5895,0.1,0.1,4.3000002,3,1.2,1.7,10.3,1.4,7.6999998,4.3000002,3.4000001,1.7,8.6000004,12,10.3,10.3,15.5,3.4000001,58230,13531,44698,44000,24900,1.7,28670,-2.8,20862.203,6.761889
E14000631,Chesham & Amersham,South East,92635,45049,48.599998,47586,51.400002,91871,99.199997,764,0.80000001,4.6999998,5473,5.9000001,3510,3.8,2350,2.5,6339,6.8000002,1284,1.4,2524,2.7,1751,1.9,3693,4,3706,4,17124,18.5,20649,22.299999,6264,6.8000002,9332,10.1,6141,6.5999999,1635,1.8,860,0.89999998,41.599998,44,10864,7858,11150,2420,8143,30179,3065,10429,7883,3975,3157,82386,88.900002,808,0.89999998,2796,3,6645,7.1999998,84749,91.5,2040,2.2,5046,5.4000001,524,0.60000002,276,0.30000001,63736,68.800003,58553,63.200001,327,0.40000001,1206,1.3,507,0.5,2311,2.5,489,0.5,343,0.40000001,21818,23.6,7081,7.5999999,85924,1832,1183,,437,73,18298,24.799999,42990,58.299999,140,0.2,1415,1.9,5447,7.4000001,5389,7.3000002,48514,66.5,24403,33.5,49848,30368,9433,2334,652,1930,370,69.339996,260,1530,80,84.489998,109,97,207,109.26,3291,0.30000001,0.1,6.4000001,5,1.7,8.6000004,8.6000004,1.4,5.6999998,7.0999999,2.3,2.5999999,12.8,4.3000002,1.7,14.3,12.8,5,35051,4329,30722,30000,27557,,39759,3.4000001,27983.822,8.8748207
E14000640,"Chester, City Of",North West,92995,45092,48.5,47903,51.5,91545,98.400002,1450,1.6,7,5032,5.4000001,2790,3,1680,1.8,4620,5,956,1,2000,2.2,3004,3.2,7581,8.1999998,6609,7.0999999,18691,20.1,17801,19.1,5599,6,8344,9,5834,6.3000002,1588,1.7,866,0.89999998,40.400002,40,14802,8944,11121,2501,11059,26327,3163,8599,9245,4907,7010,86007,92.5,733,0.80000001,2886,3.0999999,3369,3.5999999,89133,95.800003,1197,1.3,1934,2.0999999,483,0.5,248,0.30000001,62789,67.5,60749,65.300003,298,0.30000001,363,0.40000001,97,0.1,888,1,89,0.1,305,0.30000001,23944,25.700001,6262,6.6999998,86551,1698,1176,,466,69,29189,37.5,34221,43.900002,131,0.2,1450,1.9,7144,9.1999998,5782,7.4000001,42587,55.700001,33887,44.299999,46094,30489,11444,3839,1129,4100,710,73.669998,350,3400,120,84.559998,624,434,1057,89.980003,5963,0,0.5,1.8,1.8,1.8,1.8,11.2,2.5,8.3999996,3.2,7,1.4,5.5999999,19.6,3.2,8.3999996,15.4,7,71386,12485,58901,36000,,,26681,-7,18762.389,6.1604748
E14000632,Chesterfield,East Midlands,93248,45714,49,47534,51,92204,98.900002,1044,1.1,19.700001,5169,5.5,2773,3,1740,1.9,5342,5.6999998,1149,1.2,2421,2.5999999,2196,2.4000001,5212,5.5999999,5437,5.8000002,18434,19.799999,19612,21,6287,6.6999998,9142,9.8000002,5800,6.1999998,1736,1.9,798,0.89999998,41.5,42,20885,10919,13087,3069,9376,16690,3049,5232,8796,7130,9300,89575,96.099998,319,0.30000001,1229,1.3,2125,2.3,89879,96.400002,1005,1.1,1507,1.6,721,0.80000001,136,0.1,61117,65.5,59518,63.799999,204,0.2,242,0.30000001,27,0,641,0.69999999,153,0.2,332,0.40000001,25217,27,6914,7.4000001,88611,607,540,,297,39,24289,31.5,36211,47,163,0.2,1966,2.5999999,8348,10.8,6098,7.9000001,45715,60.099998,30321,39.900002,38903,32073,15260,5494,1518,6200,1020,72.629997,640,5100,140,86.330002,349,218,566,75.739998,7882,0.1,0.69999999,9.6000004,4.8000002,4.3000002,5.3000002,12.8,4.3000002,4.8000002,2.7,2.7,0.60000002,4.8000002,5.3000002,3.7,8.5,23.4,2.7,47041,12677,34363,30000,,,23924,5.0999999,14044.95,4.788373
E14000633,Chichester,South East,104374,49919,47.799999,54455,52.200001,101693,97.400002,2681,2.5999999,1.7,5206,5,3075,2.9000001,2052,2,5538,5.3000002,1150,1.1,2156,2.0999999,2724,2.5999999,5839,5.5999999,4821,4.5999999,17368,16.6,21172,20.299999,7724,7.4000001,12557,12,9041,8.6999998,2555,2.4000001,1396,1.3,44.400002,46,17071,10056,13832,3018,11199,28295,3882,8347,9212,6046,5485,95867,91.800003,562,0.5,2992,2.9000001,4953,4.6999998,101083,96.800003,1006,1,1547,1.5,498,0.5,240,0.2,70305,67.400002,68545,65.699997,458,0.40000001,261,0.30000001,141,0.1,409,0.40000001,30,0,461,0.40000001,26044,25,8025,7.6999998,98373,1392,1082,,380,56,24026,27.5,45209,51.799999,167,0.2,1978,2.3,8166,9.3000002,7807,8.8999996,52396,61.700001,32492,38.299999,49443,36584,13837,3512,998,2990,650,72.57,420,2400,160,85.050003,185,123,306,105.82,6051,0.40000001,0.30000001,8.3000002,3.2,1.7,4.0999999,11,1.8,9.1999998,3.2,2.8,3.2,6.4000001,8.3000002,6.4000001,9.1999998,14.7,5.5,54540,10489,44052,38000,22408,13.4,27262,-6.9000001,21626.51,7.0168815
E14000634,Chingford & Woodford Green,London,88149,42598,48.299999,45551,51.700001,87515,99.300003,634,0.69999999,46.200001,5528,6.3000002,3142,3.5999999,2047,2.3,5358,6.0999999,1118,1.3,2340,2.7,2167,2.5,5403,6.0999999,5785,6.5999999,18801,21.299999,17652,20,4876,5.5,6826,7.6999998,4818,5.5,1467,1.7,821,0.89999998,39.099998,39,15350,9896,10546,1887,7782,20846,4649,7102,9365,4481,5164,70716,80.199997,1147,1.3,4460,5.0999999,11826,13.4,64835,73.599998,4196,4.8000002,9114,10.3,7993,9.1000004,2011,2.3,64024,72.599998,50695,57.5,447,0.5,1942,2.2,1764,2,8320,9.3999996,504,0.60000002,352,0.40000001,17561,19.9,6564,7.4000001,75888,3868,3459,,1426,192,25314,35.700001,32816,46.200001,200,0.30000001,2132,3,5523,7.8000002,4971,7,38461,54.700001,31862,45.299999,42173,30305,11231,3379,1061,2830,770,71.029999,700,2500,130,86.559998,303,195,501,127.23,5414,0,0.40000001,1.9,3.9000001,2.3,3.5,11.6,3.0999999,5.8000002,3.0999999,1.9,1.9,6.6999998,23.1,3.5,13.5,7.6999998,3.9000001,25954,3941,22013,29000,29146,8.1000004,37093,5.1999998,15191.473,5.0712318
E14000635,Chippenham,South West,96336,46993,48.799999,49343,51.200001,95184,98.800003,1152,1.2,5.6999998,5792,6,3487,3.5999999,2158,2.2,6265,6.5,1287,1.3,2714,2.8,2148,2.2,4665,4.8000002,4832,5,19301,20,20265,21,6209,6.4000001,8979,9.3000002,5743,6,1590,1.7,901,0.89999998,40.700001,42,14104,11135,13304,3097,9688,23123,2896,8080,8798,6074,6172,89698,93.099998,441,0.5,2796,2.9000001,3401,3.5,93169,96.699997,1340,1.4,1148,1.2,526,0.5,153,0.2,60131,62.400002,58548,60.799999,344,0.40000001,174,0.2,94,0.1,343,0.40000001,132,0.1,496,0.5,28757,29.9,7448,7.6999998,90748,970,769,,302,37,21560,27.9,40694,52.599998,137,0.2,1844,2.4000001,7719,10,5393,7,48914,64.099998,27367,35.900002,47241,33117,11887,3280,811,3580,700,74.279999,400,2580,120,87.050003,214,156,369,89.790001,4975,0.1,1.4,12,3.5999999,2.4000001,4.8000002,10.8,3.5999999,6,4.8000002,0.80000001,1.9,8.3999996,9.6000004,7.1999998,7.1999998,12,3.5999999,41813,6204,35609,34000,20506,0,25759,-2.5,22420.961,7.2845974
E14000636,Chipping Barnet,London,111973,54096,48.299999,57877,51.700001,110806,99,1167,1,32.400002,7511,6.6999998,4061,3.5999999,2644,2.4000001,6718,6,1358,1.2,2931,2.5999999,2250,2,6399,5.6999998,7858,7,25311,22.6,22234,19.9,6091,5.4000001,8444,7.5,5654,5,1569,1.4,940,0.80000001,38.599998,38,14347,9660,12118,1663,9650,35217,7026,11395,11675,4893,5777,79273,70.800003,2026,1.8,8973,8,21701,19.4,80436,71.800003,5452,4.9000001,16252,14.5,6093,5.4000001,3740,3.3,81194,72.5,56892,50.799999,1170,1,5593,5,7623,6.8000002,8143,7.3000002,478,0.40000001,1295,1.2,21467,19.200001,9312,8.3000002,90121,8012,6539,,2420,370,31410,35,43306,48.299999,168,0.2,2409,2.7,6785,7.5999999,5603,6.1999998,49409,55.799999,39109,44.200001,56635,37297,12797,3943,1301,3400,810,70.690002,730,2980,200,85.589996,269,197,460,161.34,7309,0.1,0.1,1.7,4.4000001,2.3,2.9000001,8.6999998,3.5999999,5.8000002,3.5999999,1.2,3.5999999,8.6999998,8.6999998,5.0999999,11.7,20.4,4.4000001,34327,9125,25202,30000,30283,5.0999999,42669,7.6999998,19289.182,6.3891206
E14000637,Chorley,North West,94932,46770,49.299999,48162,50.700001,93983,99,949,1,6.0999999,5710,6,3377,3.5999999,2016,2.0999999,5445,5.6999998,1240,1.3,2283,2.4000001,1988,2.0999999,5398,5.6999998,5479,5.8000002,19658,20.700001,19741,20.799999,6707,7.0999999,9153,9.6000004,4837,5.0999999,1248,1.3,652,0.69999999,40.299999,41,16502,10297,12449,3727,9818,21426,2925,7133,9164,6783,7087,91398,96.300003,406,0.40000001,1245,1.3,1883,2,92019,96.900002,871,0.89999998,1553,1.6,315,0.30000001,174,0.2,73064,77,71349,75.199997,203,0.2,193,0.2,38,0,986,1,10,0,285,0.30000001,16537,17.4,5331,5.5999999,89961,639,524,,289,63,23179,30,38926,50.5,113,0.1,1896,2.5,7718,10,5312,6.9000001,48128,63.200001,28081,36.799999,45447,31549,12623,4156,1157,4540,740,74,530,3670,220,85.489998,625,376,998,84.349998,5396,0.2,0.40000001,5.6999998,5,2.3,3.5999999,11.5,3.5999999,7.1999998,4.3000002,1,1,5.6999998,8.6000004,2.9000001,8.6000004,20.1,5,34836,6815,28020,36000,23201,2.8,24860,1.1,18162.902,6.034709
E14000638,Christchurch,South West,83596,39949,47.799999,43647,52.200001,82478,98.699997,1118,1.3,7.6999998,3367,4,2119,2.5,1381,1.7,4134,4.9000001,894,1.1,1799,2.2,1553,1.9,3420,4.0999999,2972,3.5999999,11912,14.2,16136,19.299999,7015,8.3999996,12480,14.9,9778,11.7,2979,3.5999999,1657,2,48.900002,52,17511,9631,11659,3883,7866,17843,3308,5087,6652,4673,3966,78971,94.5,487,0.60000002,1412,1.7,2726,3.3,81746,97.800003,723,0.89999998,866,1,136,0.2,125,0.1,57816,69.199997,56567,67.699997,231,0.30000001,93,0.1,185,0.2,333,0.40000001,7,0,400,0.5,19343,23.1,6437,7.6999998,80433,640,429,,124,19,15525,21.700001,40348,56.299999,148,0.2,1385,1.9,6460,9,7835,10.9,45876,64.900002,24757,35.099998,34550,30474,13791,3780,1001,2990,440,72.529999,280,2120,140,85.68,104,94,195,101.16,4114,0.1,0.5,14.5,5.8000002,2.9000001,5.8000002,11.6,4.4000001,8.6999998,3.5999999,1.7,1.7,8.6999998,4.4000001,1.7,6.5,13.1,3.5999999,34386,4469,29917,26000,,,27810,-2.9000001,23441.166,7.5657105
E14000639,Cities Of London & Westminster,London,110000,58354,53,51646,47,104893,95.400002,5107,4.5999999,67.099998,5035,4.5999999,2280,2.0999999,1388,1.3,3214,2.9000001,565,0.5,1308,1.2,3056,2.8,10073,9.1999998,14530,13.2,31399,28.5,18776,17.1,5240,4.8000002,7241,6.5999999,4324,3.9000001,1020,0.89999998,551,0.5,38,35,9711,5539,7077,728,9589,53177,11697,21504,15724,2935,6542,52849,48,1709,1.6,16986,15.4,38456,35,75391,68.5,4969,4.5,15219,13.8,5288,4.8000002,9133,8.3000002,74351,67.599998,52490,47.700001,1719,1.6,2175,2,3028,2.8,14051,12.8,294,0.30000001,594,0.5,25307,23,10342,9.3999996,75767,17972,9639,,2909,451,51182,52.5,31172,32,1115,1.1,2969,3,7464,7.6999998,3616,3.7,37425,40.400002,55145,59.599998,61588,33414,9918,3722,1358,3030,660,74.300003,1010,3660,260,92.410004,193,128,320,164.74001,8347,0,0.30000001,0.5,1.7,0.1,1.8,5.6999998,1.6,8.8999996,9.8999996,18.5,3.5999999,20.799999,10.2,5.6999998,3,2.7,4.9000001,1095767,104293,991474,27000,39987,,55496,,14231.714,4.8091002
E14000642,Clacton,East,85359,40299,47.200001,45060,52.799999,83820,98.199997,1539,1.8,6.5,4056,4.8000002,2219,2.5999999,1463,1.7,4560,5.3000002,965,1.1,2050,2.4000001,1772,2.0999999,4139,4.8000002,3364,3.9000001,11949,14,15836,18.6,7201,8.3999996,12708,14.9,9034,10.6,2620,3.0999999,1423,1.7,47.200001,50,27951,10761,11036,2820,6265,9684,3579,2568,6138,5956,7705,81690,95.699997,692,0.80000001,1269,1.5,1708,2,83176,97.400002,946,1.1,824,1,276,0.30000001,137,0.2,56201,65.800003,55112,64.599998,173,0.2,132,0.2,135,0.2,276,0.30000001,22,0,351,0.40000001,22565,26.4,6593,7.6999998,81686,485,434,,238,41,18549,25.700001,35350,49,102,0.1,1823,2.5,7747,10.7,8525,11.8,41347,58.599998,29218,41.400002,30065,30497,17111,5829,1857,6120,1390,73.440002,990,4750,240,87.360001,500,283,781,100.03,8564,0,1.5,6.0999999,4.8000002,2.4000001,2.2,17,2.9000001,12.1,1.1,1,1,2.9000001,3.9000001,4.8000002,10.9,19.4,6.0999999,20638,3576,17062,21000,18820,6.8000002,22379,15.7,9201.124,3.3412881
